text	to_user_id	from_user	id	from_user_id	iso_language_code	source	profile_image_url	geo_type	geo_coordinates_0	geo_coordinates_1	created_at	time
soederhamns kommun paa besoek och pratar om teknik och interaktivitet i sagans vaerld. #bokmaessan https://t.co/bwc2vz1mw3		jamliktgoteborg	778901478799007744	4511777415	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:19:18 +0000 2016	1474539558
hur traenas digital kompetens upp naer roller foeraendras mellan elev-laerare via nya digitala medier i skolan? undrar @simonlindgren #bokmaessan		gleerups	778901402580054017	398710309	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:19:00 +0000 2016	1474539540
rt @expressendebatt: daerfoer bojkottar jag bokmaessan, skriver @lisabjurwald #svpol #bokmassan  https://t.co/idtyflwlvx https://t.co/w9uddogt…		gullan46	778901234891841536	382840057	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:18:20 +0000 2016	1474539500
rt @cornubot: ilja jashin fraan ryska oppositionspartiet parnass. vaen t moerdade nemtsov. #bokmaessan https://t.co/2buaroym5j		stefan_laurell	778901139496505344	65617648	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/507890914044297216/n7sotosy.jpeg		0	0	thu sep 22 10:17:57 +0000 2016	1474539477
kaenner tyvaerr att diskussionen fastnar foer mycket paa ytan. har vi inte kommit laengre i tankarna? #bokmaessan		frkwilliamson	778901131099512832	118962236	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme6/bg.gif		0	0	thu sep 22 10:17:55 +0000 2016	1474539475
- gaellande digitaliseringen foelj inte modevaagor utan testa sjaelv vad som fungerar. #bokmaessan #digitaliseringiskolan		kompetenstillvx	778901101743570944	2362613772	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:17:48 +0000 2016	1474539468
goeteborgare! bokaelskare! missa inte ikvaell! #bokmaessan #gbgftw https://t.co/82xgvvhuxs		fridaboisen	778900884071804928	35524390	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:16:56 +0000 2016	1474539416
rt @expressendebatt: daerfoer bojkottar jag bokmaessan, skriver @lisabjurwald #svpol #bokmassan  https://t.co/idtyflwlvx https://t.co/w9uddogt…		linneakihlstrom	778900764899020800	714774851	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:16:28 +0000 2016	1474539388
rt @utbdep: presstraeff om regeringens laessatsningar: "laesning aer grunden foer all kunskap" gustav fridolin #utbpol #bokmaessan https://t.co/5…		ahlstrmhanna	778900545977352192	606614084	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:15:36 +0000 2016	1474539336
rt @bomarjac: haaller med @fichtelius om att det behoevs mer begaavade maatt aen bemanning 20 t/v naer det gaeller skolbibliotek #bokmaessan		gunillagenberg	778900520253714432	455044966	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:15:29 +0000 2016	1474539329
rt @skolvarlden_se: ny rapport: varannan laerare nekas digitala laeromedel - 1 av 10 faar fortbildning https://t.co/eaywiuk8ul #bokmassan #dig…		lararnas	778900473071996928	76304890	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/188506943/lr_twitter_bkgr_krans.jpg		0	0	thu sep 22 10:15:18 +0000 2016	1474539318
alla barn har raett att utveckla spraak och faa laesupplevelser. @mtmedier om laesfrihet foer barn som laeser punktskrift.… https://t.co/1hwlnqunyh		mtmedier	778900432966025216	373965943	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/526744156840812545/ernt-g7p.jpeg		0	0	thu sep 22 10:15:09 +0000 2016	1474539309
ryck mig i fjaedern! miniseminarium med jujja och sven om mamma mu och kraakan i f4 kl 12.30. https://t.co/toet1jvtde #bokmaessan		rabensjogren	778900425445560320	17778245	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:15:07 +0000 2016	1474539307
nu boerjar snart seminariet "saa kan laesning bidra till oekad respekt bland unga", #bokmaessan lokal f2 kl 12:30 @viljaforlag @bokmassangbg		teskedsorden	778900425231577090	1896644611	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:15:07 +0000 2016	1474539307
rt @ifous1: ifous besoeker aarets upplaga av #bokmaessan i goeteborg, aer du paa plats och vill traeffas? hoer av dig, twittra eller ring 073996782…		emmakreu	778900365202849796	1156579507	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:14:52 +0000 2016	1474539292
@sflster pratar om digitalisering i #molnetbokmassan kl 12.45 finns ny chans att hoera honom naer han intervjuas i… https://t.co/ysiwkoqne1	559729114	lararnas	778900349411360768	76304890	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/188506943/lr_twitter_bkgr_krans.jpg		0	0	thu sep 22 10:14:49 +0000 2016	1474539289
och ni sjaelvstaendigt taenkande individer, snacka med alla utan att inleda med epitet. #bokmaessan https://t.co/ikddoozx4m		kalsuparna	778900315886190592	2979635170	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 10:14:41 +0000 2016	1474539281
"be who you are - hbtq i barnlitteraturen" med alex gino, sara loevestam &amp; ulrika westerlund. daer den kanske aer som… https://t.co/2q8vnftcfv		emaihall	778900313050841088	3599646135	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:14:40 +0000 2016	1474539280
invigning av brasiliens monter av brasiliens ambassadoer. #bokmaessan https://t.co/aob4rjnixk		birgittajekblom	778900211599020032	72873310	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:14:16 +0000 2016	1474539256
seminarie: "jag tror man upptaecker nya delar av dig sjaelv om man skriver det som aer obegripligt." #ulfstark #bokmaessan		akerstromlinda	778899971923963904	867697364	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:13:19 +0000 2016	1474539199
bara 20% av eleverna aer anpassade efter hur skolan ser ut enligt hjaernforskaren martin ingvar #bokmaessan #molnetibokmaessan		kompetenstillvx	778899968203644928	2362613772	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:13:18 +0000 2016	1474539198
digital kompetens inte laengre teknisk kompetens. viktig del att foerstaa hur man har tillit till systemen saeger @dunkels #bokmaessan		gleerups	778899946145718272	398710309	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:13:13 +0000 2016	1474539193
ni som aer paa #bokmaessan, gloem inte att ta ett snack med rasisterna. daa slutar de att vara rasister. goer en insats.		vildavilda	778899864767913984	136056197	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme18/bg.gif		0	0	thu sep 22 10:12:53 +0000 2016	1474539173
seminarie: "jag foerstaar inte sjaelv mina dikter, men de aer bra."#ulfstark #bokmaessan		akerstromlinda	778899741329461248	867697364	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:12:24 +0000 2016	1474539144
man kan ju bli konspiratorisk foer mindre. #pkcensur #likriktning #pressfriheten250aar #bokmaessan https://t.co/j5ubp4tctt		kalsuparna	778899719200333826	2979635170	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 10:12:18 +0000 2016	1474539138
rt @afrahnasser: listening to @bitteham &amp; others in their book release ”ickevaaldets vaegar" #bokmaessan #bokmaessan16 https://t.co/2fpmsofben		uisweden	778899682512736256	1241261306	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000075667341/75d1d62beb348a8a7e4dac05bc47ea02.jpeg		0	0	thu sep 22 10:12:10 +0000 2016	1474539130
jonas andersson @kulturrdet  redogoer foer forskning kring  empati o laesning. problematiserar och nyanserar. @kulturrdet  #bokmaessan		1zorn	778899609892577280	3664561275	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:11:52 +0000 2016	1474539112
rt @svenskakyrkan: hur jag dog. haer kan du se samtalet med @nekdal i efterhand: https://t.co/owve5fbeij #bokmaessan #semaenniskan @brombergsf…		brombergsforlag	778899605333344256	94088496	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/640877942768185344/3e_oveug.jpg		0	0	thu sep 22 10:11:51 +0000 2016	1474539111
aarets traedgaardsbok 2016 till traed i urbana landskap och stadstraedslexikon! #bokmaessan https://t.co/8g9zpgubuu		studentlitterat	778899567811162112	1725493116	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme6/bg.gif		0	0	thu sep 22 10:11:42 +0000 2016	1474539102
rt @klys59: alice bah kuhnke uppmanar alla kommuner att bli fristad till hotade kulturskapare i vaerlden paa #bokmaessan		ltfdanellefo	778899464375431168	224405534	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme10/bg.gif		0	0	thu sep 22 10:11:18 +0000 2016	1474539078
just nu paa eunic:s scen #bokmaessan @sjostma om varfoer man kommer laengre med spraak, c02:03 https://t.co/hm4xoa87cf https://t.co/40ud99kwpb		ec_stockholmrep	778899422759510016	255941376	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/450276013/twitter_background_-_sweden.jpg	point	57.69723637	11.98768754	thu sep 22 10:11:08 +0000 2016	1474539068
rt @utbdep: presstraeff om regeringens laessatsningar: "laesning aer grunden foer all kunskap" gustav fridolin #utbpol #bokmaessan https://t.co/5…		matspertoft	778899416962981888	25514328	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/9259719/matsptwitter.jpg		0	0	thu sep 22 10:11:06 +0000 2016	1474539066
hur jag dog. haer kan du se samtalet med @nekdal i efterhand: https://t.co/owve5fbeij #bokmaessan #semaenniskan @brombergsforlag	19593984	svenskakyrkan	778899397346197505	19593984	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000159753599/vcovwlh-.png		0	0	thu sep 22 10:11:02 +0000 2016	1474539062
rt @dekaminski: just paa vaeg mot #bokmaessan! idag pratar jag om yttrandefrihet i turkiet hos @omvarlden ihop med @abdbozkurt: https://t.co/h…		nanakalylula	778899386181058561	4871264735	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>			0	0	thu sep 22 10:10:59 +0000 2016	1474539059
presstraeff om regeringens laessatsningar: "laesning aer grunden foer all kunskap" gustav fridolin #utbpol #bokmaessan https://t.co/5pqhtfl5m4		utbdep	778899323178409984	4744197497	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:10:44 +0000 2016	1474539044
- foer att lyckas med digitalisering maaste man parodoxalt nog ta ett steg  tillbaka. #robotrevolutionen @sflster #molnetbokmassan #bokmaessan		kompetenstillvx	778899196816551936	2362613772	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:10:14 +0000 2016	1474539014
"digital kompetens handlar inte laengre om teknisk kompetens utan det centrala aer ett kritiskt foerhaallningssaett" @dunkels  #bokmaessan		k_busck	778899192257318912	264875776	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme2/bg.gif		0	0	thu sep 22 10:10:13 +0000 2016	1474539013
har vi en digital skola idag? seminarium med @dunkels o @simonlindgren #bokmaessan https://t.co/0unhkcvnjr		gleerups	778899184812515329	398710309	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:10:11 +0000 2016	1474539011
@lisabjurwald anser du att kommunistsympatisoerer skall vara vaelkomna paa #bokmaessan? #svpol	316443131	swedensfuture	778899174305701889	291046009	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/421109041/aurora_kuenzli_big.jpg		0	0	thu sep 22 10:10:09 +0000 2016	1474539009
paa seminariet #hemmasittare och vaegen tillbaka paa #bokmaessan. se aeven #dropouts om detta viktiga arbete paa #urskola  https://t.co/zeigjul8nb		ur_pedagogerna	778899161794027524	425002193	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://pbs.twimg.com/profile_background_images/378800000000908339/b12bea87e742549a95faa87c12923712.jpeg		0	0	thu sep 22 10:10:06 +0000 2016	1474539006
kanske lite dramatiska vaexlar att dra daa islamister bjuds in och kommunistfoerlag dominerar.  #idiot #censurvaenster… https://t.co/rewthgg1yi		kalsuparna	778899119125499904	2979635170	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 10:09:55 +0000 2016	1474538995
rt @anne_helena: paa #ungscen beraettar @mtmedier om laesfrihet - barn som laeser punktskrift #bokmaessan @kulturrdet #tillgaengligamedier #laesni…		mtmedier	778899055111970816	373965943	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/526744156840812545/ernt-g7p.jpeg		0	0	thu sep 22 10:09:40 +0000 2016	1474538980
paa #ungscen beraettar @mtmedier om laesfrihet - barn som laeser punktskrift #bokmaessan @kulturrdet #tillgaengligamedier… https://t.co/uj5bjyermt		anne_helena	778898998723743744	215144563	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 10:09:27 +0000 2016	1474538967
intressant om skoenlitteratur och empati paa #bokmaessan https://t.co/qoonsms14l		lindamarias74	778898861393866752	237693094	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:08:54 +0000 2016	1474538934
rt @utrikesmagasin: traeffade @afrahnasser - en av utrikesmagasinets kroenikoerer - paa #bokmaessan https://t.co/ddcs2ibjrv		uisweden	778898851465945088	1241261306	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000075667341/75d1d62beb348a8a7e4dac05bc47ea02.jpeg		0	0	thu sep 22 10:08:52 +0000 2016	1474538932
rt @gbgcivil: besoek oss paa @bokmassangbg. monter c01:43. #bokmaessan #bokmassan #72timmar #krisberedskap #frgsverige https://t.co/84wgdyqk3y		lyceum	778898795727814657	625323	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/248256569/twilk_background_4dc6041c54be7.jpg		0	0	thu sep 22 10:08:38 +0000 2016	1474538918
rt @mseid: kudos till @lisabjurwald som inte dagtingar med sin oevertygelse! #svpol #bokmassan https://t.co/frlvhfaomq #expressen via @expre…		swe_foreigner	778898752383909888	158478810	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:08:28 +0000 2016	1474538908
besoek oss paa @bokmassangbg. monter c01:43. #bokmaessan #bokmassan #72timmar #krisberedskap #frgsverige https://t.co/84wgdyqk3y		gbgcivil	778898650168696832	1946170885	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:08:04 +0000 2016	1474538884
rt @ordbilder: ni hittar ett ex. av alla tre av aasa ekstroems ( @hokuoujoshi )  serier i ordbilders monter ( a03:40) paa #bokmaessan https://t…		nekopanti1723	778898586037739520	2986477657	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:07:48 +0000 2016	1474538868
laesambassadoeren anne-marie koerling menar att laesning ger oss baettre kontakt med vaara kaenslor...  @kulturrdet  #bokmaessan		1zorn	778898555197161472	3664561275	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:07:41 +0000 2016	1474538861
dagens mest efterlaengtade paa #bokmaessan https://t.co/2odu1krnwc		lisahamfors	778898536297529344	41823583	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:07:36 +0000 2016	1474538856
10 tips foer att maa baettre i en aetstoerd vaerld!  https://t.co/43kw3wsiwr  #bokmaessan #hoifoerlag #boktips https://t.co/wbsjldjsmp		hoiforlag	778898485009670144	382073038	sv	<a href="http://bufferapp.com" rel="nofollow">buffer</a>	http://abs.twimg.com/images/themes/theme4/bg.gif		0	0	thu sep 22 10:07:24 +0000 2016	1474538844
rt @anviha: kul att faa vara en av helgens hoejdpunkter innan det ens har aegt rum ju @svdkultur #bokmaessan https://t.co/cysg0hl39s		camillalindelow	778898425068851200	123665450	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme2/bg.gif		0	0	thu sep 22 10:07:10 +0000 2016	1474538830
rt @bitteham: baesta kollegerna fraan @uisweden paa plats paa @itorget #bokmaessan: @arasl och @lenak59, plus lena hansson, ui-skribent https://…		andrealiebman	778898394458812416	113358091	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:07:03 +0000 2016	1474538823
rt @johan_orrenius: - faar jag fraaga en sak? - absolut, koer! - varfoer hatar offside gais?  som sagt, kom till #bokmaessan och saeg din mening…		orrsjo	778898392806223872	238679197	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:07:02 +0000 2016	1474538822
rt @klys59: alice bah kuhnke uppmanar alla kommuner att bli fristad till hotade kulturskapare i vaerlden paa #bokmaessan		matsthepoet	778898331972042752	359526698	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:06:48 +0000 2016	1474538808
"goer litteraturen oss mer empatiska?" kaenns som att svaret aer givet. faar se om vi faar veta ngt nytt. #bokmaessan		annper11	778898298786738176	1399667804	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:06:40 +0000 2016	1474538800
rt @bitteham: baesta kollegerna fraan @uisweden paa plats paa @itorget #bokmaessan: @arasl och @lenak59, plus lena hansson, ui-skribent https://…		uisweden	778898223662559232	1241261306	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000075667341/75d1d62beb348a8a7e4dac05bc47ea02.jpeg		0	0	thu sep 22 10:06:22 +0000 2016	1474538782
utmaerkta tips, nu aer vi snart daer #bokmaessan https://t.co/tv8lulprca		vallewigers	778898215617884160	141210238	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:06:20 +0000 2016	1474538780
rt @1zorn: radiopsykologen allan linnér anser att vi blir mer empatiska av laesning @kulturrdet  #bokmaessan		kulturrdet	778898206059012096	330202630	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:06:18 +0000 2016	1474538778
rt @utbdep: "det aer avgoerande att laerare delar med sig av sina erfarenheter och laer av varandra" gustav fridolin #utbpol #bokmaessan https:/…		matspertoft	778898200589660160	25514328	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/9259719/matsptwitter.jpg		0	0	thu sep 22 10:06:16 +0000 2016	1474538776
rt @dekaminski: just paa vaeg mot #bokmaessan! idag pratar jag om yttrandefrihet i turkiet hos @omvarlden ihop med @abdbozkurt: https://t.co/h…		kurdnytt	778898147917660160	54909514	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/22108585/newspaper_close.jpg		0	0	thu sep 22 10:06:04 +0000 2016	1474538764
rt @expressendebatt: daerfoer bojkottar jag bokmaessan, skriver @lisabjurwald #svpol #bokmassan  https://t.co/idtyflwlvx https://t.co/w9uddogt…		deeped	778898134269321217	5311232	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://pbs.twimg.com/profile_background_images/462235228434472960/phah0qza.jpeg		0	0	thu sep 22 10:06:01 +0000 2016	1474538761
aer paa bokmaessan foer foersta gaangen och kaenner mig helt slut redan efter tvaa timmar. #bokmaessan… https://t.co/iogzwkdqqg		ulfrehnholm	778898089218301952	1034980746	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png	point	57.6983095	11.98878592	thu sep 22 10:05:50 +0000 2016	1474538750
trodde jag skulle "slippa" bokmaessan i aar. haha. jag aer ju inte daer. men saa fel jag hade... #bokmaessan		matsthepoet	778898085632155648	359526698	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:05:49 +0000 2016	1474538749
lisa bjurwald bojkottar aarets bokmaessa eftersom hon tycker att aasiktsfriheten nu gaatt alldeles foer laangt. kommer du sakna henne? #bokmaessan		rolandxsweden	778897985488977920	346344101	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:05:25 +0000 2016	1474538725
foer er som aer nyfikna paa livet som frilansare inom den "kreativa branschen" saa kan jag varmt rekommendera denna bok… https://t.co/clw4ligoiy		emmaveronica	778897985283428352	19017586	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/378800000168093760/e5ba5rkm.jpeg		0	0	thu sep 22 10:05:25 +0000 2016	1474538725
radiopsykologen allan linnér anser att vi blir mer empatiska av laesning @kulturrdet  #bokmaessan		1zorn	778897960008609792	3664561275	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:05:19 +0000 2016	1474538719
traeffade @afrahnasser - en av utrikesmagasinets kroenikoerer - paa #bokmaessan https://t.co/ddcs2ibjrv		utrikesmagasin	778897820652797953	709352502848839680	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>			0	0	thu sep 22 10:04:46 +0000 2016	1474538686
naagon laesare som varit paa lika maanga som riksbibliotekarien? #bokmaessan https://t.co/3ipahnpz9z		biblioteksblad1	778897797177282561	361855238	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme13/bg.gif		0	0	thu sep 22 10:04:40 +0000 2016	1474538680
i serien faktaresistens: naer fakta inte spelar naagon roll: https://t.co/5sidv9v1xl #bokmaessan https://t.co/9l3nx9zfag		tidningencurie	778897751031578624	529259378	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:04:29 +0000 2016	1474538669
naesta seminarium blir "interaktiva medier och laerandemiljoeer med bl a @dunkels. spaennande aemne och verkar vara bra ingaangspunkt. #bokmaessan		frkwilliamson	778897740034150400	118962236	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme6/bg.gif		0	0	thu sep 22 10:04:27 +0000 2016	1474538667
nu samtal om bibliotekens arbete med nyanlaenda i vaar monter paa #bokmaessan https://t.co/s6tvzgcd6p		svbib	778897595049607168	429786732	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000008236841/1261300eac6cbd8e895dfdc80b415dab.jpeg		0	0	thu sep 22 10:03:52 +0000 2016	1474538632
rt @fokuselsa: vem aer maektigast i kultursverige? idag kl 16 vet ni. kom till expressens monter: b07:57 #bokmaessan https://t.co/mshxuoypii		jensliljestrand	778897542390157312	29169427	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:03:39 +0000 2016	1474538619
rt @lararforbundet: ses vi paa #bokmaessan imorgon? missa inte #pedagogikscenen. traeffa foerfattare som bl.a. @anna_kaya o @barkersthlm https:…		lararforb_gskf	778897525872918528	3512881636	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:03:36 +0000 2016	1474538616
rt @utbdep: "det aer avgoerande att laerare delar med sig av sina erfarenheter och laer av varandra" gustav fridolin #utbpol #bokmaessan https:/…		lararforb_gskf	778897502577786881	3512881636	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:03:30 +0000 2016	1474538610
vem aer maektigast i kultursverige? idag kl 16 vet ni. kom till expressens monter: b07:57 #bokmaessan https://t.co/mshxuoypii		fokuselsa	778897451956760576	278522643	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 10:03:18 +0000 2016	1474538598
